0:00:00.010, 0, 5073100
0:00:00.012, 0, 5073200
0:00:00.014, 0, 5073300
0:00:00.016, 0, 5073400
0:00:00.018, 0, 5073500
0:00:00.020, 0, 5073600
0:00:00.022, 0, 5073700
0:00:00.024, 0, 5073800
0:00:00.026, 0, 5073900
0:00:00.028, 0, 5074000
0:00:00.030, 0, 5074100
0:00:00.031, 0, 5074200
0:00:00.033, 0, 5074300
0:00:00.035, 0, 5074400
0:00:00.036, 0, 5074500
0:00:00.038, 0, 5074600
0:00:00.040, 0, 5074700
0:00:00.050, 0, 5074800
0:00:00.051, 0, 5074900
0:00:00.053, 0, 5075000
0:00:00.055, 0, 5075100
0:00:00.057, 0, 5075200
0:00:00.059, 0, 5075300
0:00:00.060, 0, 5075400
0:00:00.062, 0, 5075500
0:00:00.064, 0, 5075600
0:00:00.066, 0, 5075700
0:00:00.068, 0, 5075800
0:00:00.070, 0, 5075900
0:00:00.072, 0, 5076000
0:00:00.074, 0, 5076100
0:00:00.075, 0, 5076200
0:00:00.077, 0, 5076300
0:00:00.082, 0, 5076400
0:00:00.084, 0, 5076500
0:00:00.086, 0, 5076600
0:00:00.088, 0, 5076700
0:00:00.099, 0, 5076800
0:00:00.101, 0, 5076900
0:00:00.103, 0, 5077000
0:00:00.105, 0, 5077100
0:00:00.108, 0, 5077200
0:00:00.111, 0, 5077300
0:00:00.115, 0, 5077400
0:00:00.117, 0, 5077500
0:00:00.119, 0, 5077600
0:00:00.121, 0, 5077700
0:00:00.124, 0, 5077800
0:00:00.125, 0, 5077900
0:00:00.127, 0, 5078000
0:00:00.129, 0, 5078100
0:00:00.130, 0, 5078200
0:00:00.132, 0, 5078300
0:00:00.134, 0, 5078400
0:00:00.136, 0, 5078500
0:00:00.137, 0, 5078600
0:00:00.139, 0, 5078700
0:00:00.149, 0, 5078800
0:00:00.151, 0, 5078900
0:00:00.152, 0, 5079000
0:00:00.154, 0, 5079100
0:00:00.156, 0, 5079200
0:00:00.158, 0, 5079300
0:00:00.160, 0, 5079400
0:00:00.161, 0, 5079500
0:00:00.163, 0, 5079600
0:00:00.165, 0, 5079700
0:00:00.167, 0, 5079800
0:00:00.169, 0, 5079900
0:00:00.170, 0, 5080000
0:00:00.172, 0, 5080100
0:00:00.174, 0, 5080200
0:00:00.176, 0, 5080300
0:00:00.178, 0, 5080400
0:00:00.179, 0, 5080500
0:00:00.181, 0, 5080600
0:00:00.183, 0, 5080700
0:00:00.193, 0, 5080800
0:00:00.194, 0, 5080900
0:00:00.196, 0, 5081000
0:00:00.198, 0, 5081100
0:00:00.199, 0, 5081200
0:00:00.201, 0, 5081300
0:00:00.203, 0, 5081400
0:00:00.204, 0, 5081500
0:00:00.206, 0, 5081600
0:00:00.208, 0, 5081700
0:00:00.210, 0, 5081800
0:00:00.212, 0, 5081900
0:00:00.214, 0, 5082000
0:00:00.215, 0, 5082100
0:00:00.217, 0, 5082200
0:00:00.219, 0, 5082300
0:00:00.221, 0, 5082400
0:00:00.223, 0, 5082500
0:00:00.224, 0, 5082600
0:00:00.227, 0, 5082700
0:00:00.238, 0, 5082800
0:00:00.240, 0, 5082900
0:00:00.242, 0, 5083000
0:00:00.244, 0, 5083100
0:00:00.246, 0, 5083200
0:00:00.247, 0, 5083300
0:00:00.249, 0, 5083400
0:00:00.251, 0, 5083500
0:00:00.253, 0, 5083600
0:00:00.255, 0, 5083700
0:00:00.257, 0, 5083800
0:00:00.259, 0, 5083900
0:00:00.261, 0, 5084000
0:00:00.262, 0, 5084100
0:00:00.264, 0, 5084200
0:00:00.266, 0, 5084300
0:00:00.268, 0, 5084400
0:00:00.269, 0, 5084500
0:00:00.271, 0, 5084600
0:00:00.273, 0, 5084700
0:00:00.282, 0, 5084800
0:00:00.284, 0, 5084900
0:00:00.286, 0, 5085000
0:00:00.288, 0, 5085100
0:00:00.289, 0, 5085200
0:00:00.291, 0, 5085300
0:00:00.293, 0, 5085400
0:00:00.295, 0, 5085500
0:00:00.296, 0, 5085600
0:00:00.298, 0, 5085700
0:00:00.300, 0, 5085800
0:00:00.302, 0, 5085900
0:00:00.304, 0, 5086000
0:00:00.306, 0, 5086100
0:00:00.307, 0, 5086200
0:00:00.309, 0, 5086300
0:00:00.311, 0, 5086400
0:00:00.312, 0, 5086500
0:00:00.314, 0, 5086600
0:00:00.316, 0, 5086700
0:00:00.325, 0, 5086800
0:00:00.327, 0, 5086900
0:00:00.329, 0, 5087000
0:00:00.331, 0, 5087100
0:00:00.332, 0, 5087200
0:00:00.334, 0, 5087300
0:00:00.336, 0, 5087400
0:00:00.338, 0, 5087500
0:00:00.339, 0, 5087600
0:00:00.341, 0, 5087700
0:00:00.344, 0, 5087800
0:00:00.345, 0, 5087900
0:00:00.347, 0, 5088000
0:00:00.348, 0, 5088100
0:00:00.350, 0, 5088200
0:00:00.352, 0, 5088300
0:00:00.354, 0, 5088400
0:00:00.356, 0, 5088500
0:00:00.358, 0, 5088600
0:00:00.360, 0, 5088700
0:00:00.370, 0, 5088800
0:00:00.371, 0, 5088900
0:00:00.373, 0, 5089000
0:00:00.375, 0, 5089100
0:00:00.377, 0, 5089200
0:00:00.378, 0, 5089300
0:00:00.380, 0, 5089400
0:00:00.382, 0, 5089500
0:00:00.384, 0, 5089600
0:00:00.386, 0, 5089700
0:00:00.388, 0, 5089800
0:00:00.390, 0, 5089900
0:00:00.391, 0, 5090000
0:00:00.393, 0, 5090100
0:00:00.395, 0, 5090200
0:00:00.397, 0, 5090300
0:00:00.399, 0, 5090400
0:00:00.400, 0, 5090500
0:00:00.402, 0, 5090600
0:00:00.404, 0, 5090700
0:00:00.413, 0, 5090800
0:00:00.415, 0, 5090900
0:00:00.417, 0, 5091000
0:00:00.418, 0, 5091100
0:00:00.420, 0, 5091200
0:00:00.422, 0, 5091300
0:00:00.423, 0, 5091400
0:00:00.425, 0, 5091500
0:00:00.427, 0, 5091600
0:00:00.429, 0, 5091700
0:00:00.431, 0, 5091800
0:00:00.433, 0, 5091900
0:00:00.435, 0, 5092000
0:00:00.436, 0, 5092100
