,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
319,330583594.0,49.2562446594238,-122.92261505126999,49.2559695,-122.9222974,43001.937000000005,347,0.12
320,330583694.0,49.2562446594238,-122.92261505126999,49.255969721739135,-122.9222974652174,43000.517,342,0.12
321,330583794.0,49.2562446594238,-122.92261505126999,49.2559712,-122.9222979,43005.767,305,0.11638888888888876
322,330583894.0,49.2562446594238,-122.92261505126999,49.25597125555556,-122.92229784444444,42990.621,244,0.1117592592592591
323,330583995.0,49.2562446594238,-122.92261505126999,49.2559717,-122.9222974,42994.801,332,0.14895287958115427
324,330584094.0,49.2562446594238,-122.92261505126999,49.25597175106383,-122.92229740851064,43005.242,222,0.21115183246073252
325,330584194.0,49.2562446594238,-122.92261505126999,49.2559729,-122.9222976,43005.515,339,0.20920792079207895
326,330584294.0,49.2562446594238,-122.92261505126999,49.25597309,-122.92229767,42994.315,220,0.17950495049504855
327,330584394.0,49.2562446594238,-122.92261505126999,49.2559748,-122.9222983,43008.547999999995,369,0.16686635944700448
328,330584494.0,49.2562446594238,-122.92261505126999,49.2559748212963,-122.9222983101852,42988.52099999999,364,0.16225806451612929
329,330584594.0,49.2562446594238,-122.92261505126999,49.25597695092593,-122.92229932870372,43005.515,286,0.15754807692307715
330,330584694.0,49.2562446594238,-122.92261505126999,49.25597727222222,-122.92229922777777,42983.737,359,0.15274038461538475
331,330584794.0,49.2562446594238,-122.92261505126999,49.2559773,-122.9222992,43005.028,339,0.13771428571428573
332,330584894.0,49.2562446594238,-122.92261505126999,49.255977516,-122.9222993296,42999.818,234,0.10914285714285629
333,330584994.0,49.2562446594238,-122.92261505126999,49.255978716,-122.92230004960001,43003.337,291,0.13263999999999898
334,330585094.0,49.2562446594238,-122.92261505126999,49.255979265,-122.9223001,42996.823,315,0.1558454106280194
335,330585194.0,49.2562446594238,-122.92261505126999,49.2559793,-122.9223001,42994.937000000005,334,0.14618357487922704
336,330585294.0,49.2562446594238,-122.92261505126999,49.25597913931624,-122.92229969829059,42999.545,178,0.14
337,330585394.0,49.2562446594238,-122.92261505126999,49.2559791,-122.9222996,43000.148,403,0.14
338,330585494.0,49.2562446594238,-122.92261505126999,49.255979137606836,-122.92229961880344,42989.065,225,0.14
339,330585594.0,49.2562446594238,-122.92261505126999,49.25597947948718,-122.92229978974359,42999.137,322,0.13512000000000002
340,330585694.0,49.2562446594238,-122.92261505126999,49.25597965666667,-122.92229964333335,43006.292,132,0.13
341,330585794.0,49.2562446594238,-122.92261505126999,49.2559797,-122.9222996,43008.547999999995,405,0.13
