0:00:00.007, 0, 5045400
0:00:00.010, 0, 5045500
0:00:00.013, 0, 5045600
0:00:00.015, 0, 5045700
0:00:00.017, 0, 5045800
0:00:00.019, 0, 5045900
0:00:00.021, 0, 5046000
0:00:00.023, 0, 5046100
0:00:00.025, 0, 5046200
0:00:00.026, 0, 5046300
0:00:00.028, 0, 5046400
0:00:00.030, 0, 5046500
0:00:00.032, 0, 5046600
0:00:00.034, 0, 5046700
0:00:00.043, 0, 5046800
0:00:00.045, 0, 5046900
0:00:00.047, 0, 5047000
0:00:00.049, 0, 5047100
0:00:00.050, 0, 5047200
0:00:00.052, 0, 5047300
0:00:00.054, 0, 5047400
0:00:00.056, 0, 5047600
0:00:00.058, 0, 5047700
0:00:00.060, 0, 5047900
0:00:00.061, 0, 5048000
0:00:00.063, 0, 5048200
0:00:00.065, 0, 5048300
0:00:00.067, 0, 5048400
0:00:00.068, 0, 5048500
0:00:00.070, 0, 5048700
0:00:00.080, 0, 5048800
0:00:00.082, 0, 5049000
0:00:00.083, 0, 5049100
0:00:00.085, 0, 5049300
0:00:00.087, 0, 5049400
0:00:00.089, 0, 5049600
0:00:00.091, 0, 5049700
0:00:00.093, 0, 5049900
0:00:00.095, 0, 5050000
0:00:00.097, 0, 5050200
0:00:00.098, 0, 5050300
0:00:00.100, 0, 5050500
0:00:00.102, 0, 5050600
0:00:00.111, 0, 5050800
0:00:00.113, 0, 5050900
0:00:00.114, 0, 5051100
0:00:00.116, 0, 5051200
0:00:00.118, 0, 5051400
0:00:00.119, 0, 5051500
0:00:00.122, 0, 5051700
0:00:00.124, 0, 5051800
0:00:00.126, 0, 5052000
0:00:00.128, 0, 5052100
0:00:00.129, 0, 5052300
0:00:00.131, 0, 5052400
0:00:00.133, 0, 5052600
0:00:00.135, 0, 5052700
0:00:00.144, 0, 5052900
0:00:00.146, 0, 5053000
0:00:00.148, 0, 5053100
0:00:00.149, 0, 5053200
0:00:00.151, 0, 5053300
0:00:00.153, 0, 5053400
0:00:00.155, 0, 5053500
0:00:00.156, 0, 5053600
0:00:00.158, 0, 5053700
0:00:00.160, 0, 5053800
0:00:00.162, 0, 5053900
0:00:00.164, 0, 5054000
0:00:00.166, 0, 5054100
0:00:00.167, 0, 5054200
0:00:00.169, 0, 5054300
0:00:00.171, 0, 5054400
0:00:00.172, 0, 5054500
0:00:00.174, 0, 5054600
0:00:00.176, 0, 5054700
0:00:00.185, 0, 5054800
0:00:00.187, 0, 5054900
0:00:00.189, 0, 5055000
0:00:00.191, 0, 5055200
0:00:00.192, 0, 5055300
0:00:00.194, 0, 5055500
0:00:00.196, 0, 5055600
0:00:00.198, 0, 5055800
0:00:00.200, 0, 5055900
0:00:00.201, 0, 5056000
0:00:00.203, 0, 5056100
0:00:00.205, 0, 5056200
0:00:00.207, 0, 5056300
0:00:00.208, 0, 5056500
0:00:00.210, 0, 5056600
0:00:00.220, 0, 5056800
0:00:00.221, 0, 5056900
0:00:00.223, 0, 5057000
0:00:00.225, 0, 5057100
0:00:00.226, 0, 5057200
0:00:00.228, 0, 5057300
0:00:00.230, 0, 5057400
0:00:00.232, 0, 5057500
0:00:00.233, 0, 5057600
0:00:00.235, 0, 5057700
0:00:00.237, 0, 5057800
0:00:00.239, 0, 5057900
0:00:00.241, 0, 5058000
0:00:00.242, 0, 5058100
0:00:00.244, 0, 5058200
0:00:00.246, 0, 5058300
0:00:00.248, 0, 5058400
0:00:00.249, 0, 5058500
0:00:00.251, 0, 5058600
0:00:00.253, 0, 5058700
0:00:00.262, 0, 5058800
0:00:00.264, 0, 5058900
0:00:00.266, 0, 5059000
0:00:00.268, 0, 5059100
0:00:00.269, 0, 5059200
0:00:00.271, 0, 5059300
0:00:00.273, 0, 5059400
0:00:00.274, 0, 5059500
0:00:00.276, 0, 5059600
0:00:00.278, 0, 5059700
0:00:00.280, 0, 5059800
0:00:00.282, 0, 5059900
0:00:00.284, 0, 5060000
0:00:00.286, 0, 5060100
0:00:00.287, 0, 5060200
0:00:00.289, 0, 5060300
0:00:00.291, 0, 5060400
0:00:00.292, 0, 5060500
0:00:00.294, 0, 5060600
0:00:00.296, 0, 5060700
0:00:00.305, 0, 5060800
0:00:00.307, 0, 5060900
0:00:00.309, 0, 5061000
0:00:00.311, 0, 5061100
0:00:00.312, 0, 5061200
0:00:00.314, 0, 5061300
0:00:00.316, 0, 5061400
0:00:00.317, 0, 5061500
0:00:00.319, 0, 5061600
0:00:00.321, 0, 5061700
0:00:00.323, 0, 5061800
0:00:00.325, 0, 5061900
0:00:00.327, 0, 5062000
0:00:00.328, 0, 5062100
0:00:00.330, 0, 5062200
0:00:00.332, 0, 5062300
0:00:00.333, 0, 5062400
0:00:00.335, 0, 5062500
0:00:00.337, 0, 5062600
0:00:00.339, 0, 5062700
0:00:00.348, 0, 5062800
0:00:00.350, 0, 5062900
0:00:00.351, 0, 5063000
0:00:00.353, 0, 5063100
0:00:00.355, 0, 5063200
0:00:00.357, 0, 5063300
0:00:00.359, 0, 5063400
0:00:00.360, 0, 5063500
0:00:00.362, 0, 5063600
0:00:00.364, 0, 5063700
0:00:00.366, 0, 5063800
0:00:00.368, 0, 5063900
0:00:00.369, 0, 5064000
0:00:00.371, 0, 5064100
0:00:00.373, 0, 5064200
0:00:00.375, 0, 5064300
0:00:00.376, 0, 5064400
0:00:00.378, 0, 5064500
0:00:00.380, 0, 5064600
0:00:00.382, 0, 5064700
0:00:00.391, 0, 5064800
0:00:00.393, 0, 5064900
0:00:00.395, 0, 5065000
0:00:00.397, 0, 5065100
0:00:00.399, 0, 5065200
0:00:00.400, 0, 5065300
0:00:00.402, 0, 5065400
0:00:00.404, 0, 5065500
0:00:00.405, 0, 5065600
0:00:00.407, 0, 5065700
0:00:00.409, 0, 5065800
0:00:00.411, 0, 5065900
0:00:00.413, 0, 5066000
0:00:00.414, 0, 5066100
0:00:00.416, 0, 5066200
0:00:00.418, 0, 5066300
0:00:00.419, 0, 5066400
0:00:00.421, 0, 5066500
0:00:00.423, 0, 5066600
0:00:00.425, 0, 5066700
0:00:00.427, 0, 5066800
0:00:00.428, 0, 5066900
0:00:00.428, 0, 5067000
0:00:00.428, 0, 5067100
0:00:00.428, 0, 5067200
0:00:00.429, 0, 5067300
0:00:00.435, 0, 5067400
0:00:00.435, 0, 5067500
0:00:00.435, 0, 5067600
0:00:00.436, 0, 5067700
0:00:00.436, 0, 5067800
