0:00:00.029, 117901, 920, 0, 0
0:00:00.073, 118002, 920, 0, 0
0:00:00.108, 118102, 920, 0, 0
0:00:00.141, 118203, 920, 0, 0
0:00:00.172, 118285, 920, 0, 0
0:00:00.200, 118387, 920, 0, 0
0:00:00.265, 118527, 910, 0, 0
0:00:00.302, 118628, 910, 0, 0
0:00:00.332, 118708, 910, 0, 0
0:00:00.369, 118812, 910, 0, 0
0:00:00.403, 118911, 910, 0, 0
0:00:00.428, 119012, 900, 0, 0
0:00:00.444, 119092, 900, 0, 0
0:00:00.466, 119212, 900, 0, 0
0:00:00.483, 119294, 900, 0, 0
0:00:00.500, 119395, 900, 0, 0
0:00:00.521, 119516, 900, 0, 0
0:00:00.541, 119617, 900, 0, 0
0:00:00.557, 119705, 900, 0, 0
0:00:00.572, 119800, 900, 0, 0
0:00:00.594, 119901, 890, 0, 0
0:00:00.612, 120022, 890, 0, 0
0:00:00.630, 120122, 890, 0, 0
0:00:00.650, 120222, 890, 0, 0
0:00:00.668, 120325, 890, 0, 0
0:00:00.687, 120425, 890, 0, 0
0:00:00.703, 120505, 890, 0, 0
0:00:00.721, 120606, 890, 0, 0
0:00:00.741, 120706, 890, 0, 0
0:00:00.763, 120830, 890, 0, 0
0:00:00.783, 120951, 900, 0, 0
0:00:00.799, 121032, 900, 0, 0
0:00:00.817, 121132, 900, 0, 0
0:00:00.835, 121232, 910, 0, 0
0:00:00.854, 121336, 910, 0, 0
0:00:00.870, 121416, 910, 0, 0
0:00:00.890, 121537, 920, 0, 0
0:00:00.907, 121617, 930, 0, 0
0:00:00.932, 121757, 930, 0, 0
0:00:00.951, 121862, 930, 0, 0
0:00:00.966, 121942, 930, 0, 0
0:00:00.986, 122042, 930, 0, 0
0:00:01.003, 122142, 930, 0, 0
0:00:01.019, 122242, 930, 0, 0
0:00:01.038, 122346, 930, 0, 0
0:00:01.065, 122446, 920, 0, 0
0:00:01.086, 122566, 920, 0, 0
0:00:01.099, 122626, 920, 0, 0
0:00:01.115, 122726, 920, 0, 0
0:00:01.132, 122829, 920, 0, 0
0:00:01.154, 122930, 920, 0, 0
0:00:01.175, 123051, 920, 0, 0
0:00:01.194, 123151, 920, 0, 0
0:00:01.212, 123251, 920, 0, 0
0:00:01.229, 123355, 920, 0, 0
0:00:01.246, 123435, 920, 0, 0
0:00:01.269, 123556, 920, 0, 0
0:00:01.285, 123636, 930, 0, 0
0:00:01.302, 123736, 930, 0, 0
0:00:01.321, 123840, 930, 0, 0
0:00:01.344, 123960, 930, 0, 0
0:00:01.363, 124060, 930, 0, 0
0:00:01.380, 124160, 940, 0, 0
0:00:01.395, 124240, 940, 0, 0
