0:00:00.006, 0, 104100
0:00:00.008, 0, 104200
0:00:00.027, 0, 104300
0:00:00.029, 0, 104400
0:00:00.031, 0, 104500
0:00:00.036, 0, 104600
0:00:00.039, 0, 104700
0:00:00.041, 0, 104800
0:00:00.043, 0, 104900
0:00:00.044, 0, 105000
0:00:00.049, 0, 105100
0:00:00.051, 0, 105200
0:00:00.053, 0, 105300
0:00:00.055, 0, 105400
0:00:00.057, 0, 105500
0:00:00.059, 0, 105600
0:00:00.061, 0, 105700
0:00:00.062, 0, 105800
0:00:00.064, 0, 105900
0:00:00.066, 0, 106000
0:00:00.068, 0, 106100
0:00:00.070, 0, 106200
0:00:00.079, 0, 106300
0:00:00.081, 0, 106400
0:00:00.083, 0, 106500
0:00:00.084, 0, 106600
0:00:00.086, 0, 106700
0:00:00.088, 0, 106800
0:00:00.089, 0, 106900
0:00:00.091, 0, 107000
0:00:00.093, 0, 107100
0:00:00.095, 0, 107200
0:00:00.097, 0, 107300
0:00:00.099, 0, 107400
0:00:00.100, 0, 107500
0:00:00.102, 0, 107600
0:00:00.104, 0, 107700
0:00:00.105, 0, 107800
0:00:00.107, 0, 107900
0:00:00.108, 0, 108000
0:00:00.111, 0, 108100
0:00:00.112, 0, 108200
0:00:00.121, 0, 108300
0:00:00.123, 0, 108400
0:00:00.125, 0, 108500
0:00:00.127, 0, 108600
0:00:00.129, 0, 108700
0:00:00.131, 0, 108800
0:00:00.132, 0, 108900
0:00:00.134, 0, 109000
0:00:00.136, 0, 109100
0:00:00.138, 0, 109200
0:00:00.140, 0, 109300
0:00:00.142, 0, 109400
0:00:00.143, 0, 109500
0:00:00.145, 0, 109600
0:00:00.147, 0, 109700
0:00:00.148, 0, 109800
0:00:00.150, 0, 109900
0:00:00.152, 0, 110000
0:00:00.154, 0, 110100
0:00:00.155, 0, 110200
0:00:00.165, 0, 110300
0:00:00.167, 0, 110400
0:00:00.168, 0, 110500
0:00:00.170, 0, 110600
0:00:00.172, 0, 110700
0:00:00.173, 0, 110800
0:00:00.175, 0, 110900
0:00:00.177, 0, 111000
0:00:00.179, 0, 111100
0:00:00.181, 0, 111200
0:00:00.183, 0, 111300
0:00:00.185, 0, 111400
0:00:00.187, 0, 111500
0:00:00.188, 0, 111600
0:00:00.216, 0, 111700
0:00:00.217, 0, 111800
0:00:00.218, 0, 111900
0:00:00.219, 0, 112000
0:00:00.220, 0, 112100
0:00:00.221, 0, 112200
0:00:00.230, 0, 112300
0:00:00.232, 0, 112400
0:00:00.234, 0, 112500
0:00:00.236, 0, 112600
0:00:00.237, 0, 112700
0:00:00.239, 0, 112800
0:00:00.240, 0, 112900
0:00:00.242, 0, 113000
0:00:00.244, 0, 113100
0:00:00.246, 0, 113200
0:00:00.248, 0, 113300
0:00:00.250, 0, 113400
0:00:00.251, 0, 113500
0:00:00.253, 0, 113600
0:00:00.255, 0, 113700
0:00:00.256, 0, 113800
0:00:00.258, 0, 113900
0:00:00.260, 0, 114000
0:00:00.262, 0, 114100
0:00:00.264, 0, 114200
0:00:00.274, 0, 114300
0:00:00.275, 0, 114400
0:00:00.277, 0, 114500
0:00:00.279, 0, 114600
0:00:00.280, 0, 114700
0:00:00.282, 0, 114800
0:00:00.284, 0, 114900
0:00:00.285, 0, 115000
0:00:00.287, 0, 115100
0:00:00.289, 0, 115200
