0:00:00.007, 0, 0, 0
0:00:00.014, 0, 0, 0
0:00:00.028, 0, 0, 0
0:00:00.030, 0, 0, 0
0:00:00.031, 0, 0, 0
0:00:00.037, 0, 0, 0
0:00:00.040, 0, 0, 0
0:00:00.042, 0, 0, 0
0:00:00.043, 0, 0, 0
0:00:00.047, 0, 0, 0
0:00:00.050, 0, 0, 0
0:00:00.052, 0, 0, 0
0:00:00.054, 0, 0, 0
0:00:00.056, 0, 0, 0
0:00:00.058, 0, 0, 0
0:00:00.060, 0, 0, 0
0:00:00.061, 0, 0, 0
0:00:00.063, 0, 0, 0
0:00:00.065, 0, 0, 0
0:00:00.067, 0, 0, 0
0:00:00.069, 0, 0, 0
0:00:00.071, 0, 0, 0
0:00:00.080, 0, 0, 0
0:00:00.082, 0, 0, 0
0:00:00.083, 0, 0, 0
0:00:00.085, 0, 0, 0
0:00:00.087, 0, 0, 0
0:00:00.088, 0, 0, 0
0:00:00.090, 0, 0, 0
0:00:00.092, 0, 0, 0
0:00:00.094, 0, 0, 0
0:00:00.095, 0, 0, 0
0:00:00.097, 0, 0, 0
0:00:00.099, 0, 0, 0
0:00:00.101, 0, 0, 0
0:00:00.103, 0, 0, 0
0:00:00.104, 0, 0, 0
0:00:00.106, 0, 0, 0
0:00:00.107, 0, 0, 0
0:00:00.109, 0, 0, 0
0:00:00.111, 0, 0, 0
0:00:00.113, 0, 0, 0
0:00:00.122, 0, 0, 0
0:00:00.124, 0, 0, 0
0:00:00.125, 0, 0, 0
0:00:00.128, 0, 0, 0
0:00:00.129, 0, 0, 0
0:00:00.131, 0, 0, 0
0:00:00.133, 0, 0, 0
0:00:00.135, 0, 0, 0
0:00:00.137, 0, 0, 0
0:00:00.138, 0, 0, 0
0:00:00.140, 0, 0, 0
0:00:00.142, 0, 0, 0
0:00:00.144, 0, 0, 0
0:00:00.146, 0, 0, 0
0:00:00.147, 0, 0, 0
0:00:00.149, 0, 0, 0
0:00:00.151, 0, 0, 0
0:00:00.152, 0, 0, 0
0:00:00.154, 0, 0, 0
0:00:00.156, 0, 0, 0
0:00:00.165, 0, 0, 0
0:00:00.167, 0, 0, 0
0:00:00.169, 0, 0, 0
0:00:00.171, 0, 0, 0
0:00:00.172, 0, 0, 0
0:00:00.174, 0, 0, 0
0:00:00.176, 0, 0, 0
0:00:00.178, 0, 0, 0
0:00:00.180, 0, 0, 0
0:00:00.182, 0, 0, 0
0:00:00.184, 0, 0, 0
0:00:00.186, 0, 0, 0
0:00:00.187, 0, 0, 0
0:00:00.189, 0, 0, 0
0:00:00.217, 0, 0, 0
0:00:00.218, 0, 0, 0
0:00:00.218, 0, 0, 0
0:00:00.219, 0, 0, 0
0:00:00.220, 0, 0, 0
0:00:00.222, 0, 0, 0
0:00:00.231, 0, 0, 0
0:00:00.233, 0, 0, 0
0:00:00.234, 0, 0, 0
0:00:00.236, 0, 0, 0
0:00:00.238, 0, 0, 0
0:00:00.239, 0, 0, 0
0:00:00.241, 0, 0, 0
0:00:00.243, 0, 0, 0
0:00:00.245, 0, 0, 0
0:00:00.247, 0, 0, 0
0:00:00.249, 0, 0, 0
0:00:00.250, 0, 0, 0
0:00:00.252, 0, 0, 0
0:00:00.254, 0, 0, 0
0:00:00.255, 0, 0, 0
0:00:00.257, 0, 0, 0
0:00:00.259, 0, 0, 0
0:00:00.261, 0, 0, 0
0:00:00.263, 0, 0, 0
0:00:00.265, 0, 0, 0
0:00:00.274, 0, 0, 0
0:00:00.276, 0, 0, 0
0:00:00.278, 0, 0, 0
0:00:00.279, 0, 0, 0
0:00:00.281, 0, 0, 0
0:00:00.283, 0, 0, 0
0:00:00.284, 0, 0, 0
0:00:00.286, 0, 0, 0
0:00:00.288, 0, 0, 0
0:00:00.290, 0, 0, 0
0:00:00.292, 0, 0, 0
0:00:00.293, 0, 0, 0
0:00:00.295, 0, 0, 0
0:00:00.297, 0, 0, 0
0:00:00.298, 0, 0, 0
0:00:00.300, 0, 0, 0
0:00:00.302, 0, 0, 0
0:00:00.303, 0, 0, 0
0:00:00.305, 0, 0, 0
0:00:00.307, 0, 0, 0
0:00:00.316, 0, 0, 0
0:00:00.318, 0, 0, 0
0:00:00.320, 0, 0, 0
0:00:00.322, 0, 0, 0
0:00:00.323, 0, 0, 0
0:00:00.325, 0, 0, 0
0:00:00.327, 0, 0, 0
0:00:00.329, 0, 0, 0
0:00:00.331, 0, 0, 0
0:00:00.332, 0, 0, 0
0:00:00.334, 0, 0, 0
0:00:00.336, 0, 0, 0
0:00:00.338, 0, 0, 0
0:00:00.339, 0, 0, 0
0:00:00.341, 0, 0, 0
0:00:00.342, 0, 0, 0
0:00:00.344, 0, 0, 0
0:00:00.346, 0, 0, 0
0:00:00.348, 0, 0, 0
0:00:00.350, 0, 0, 0
0:00:00.359, 0, 0, 0
