,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
227,265560847.1153846,-10.261454582214402,-55.033203125,-10.2614688,-55.0331971,24023.805,623,0.09
228,265560945.91836736,-10.261454582214402,-55.033203125,-10.2614688,-55.0331971,24023.805,669,0.09
229,265561047.95918366,-10.261454582214402,-55.033203125,-10.2614688,-55.0331971,24023.837000000003,637,0.09
230,265561148.03921568,-10.261454582214402,-55.033203125,-10.2614688,-55.0331971,24023.837000000003,623,0.09
231,265561248.45360824,-10.261454582214402,-55.033203125,-10.2614688,-55.03319707431192,24023.783,720,0.09
232,265561350.0,-10.261454191207896,-55.033203125,-10.2614688,-55.033197,24023.816000000003,686,0.09
233,265561449.5049505,-10.26145362854,-55.033203125,-10.2614688,-55.033197,24023.816000000003,620,0.09
234,265561549.4949495,-10.26145362854,-55.033203125,-10.2614688,-55.033197,24023.781000000003,635,0.09
235,265561650.0,-10.26145362854,-55.033203125,-10.2614688,-55.033197,24023.847999999998,706,0.09
236,265561749.5049505,-10.26145362854,-55.033203125,-10.2614688,-55.033197,24023.783,588,0.09
237,265561845.79439253,-10.26145362854,-55.033203125,-10.261468792929293,-55.033197,24023.826,703,0.09
238,265561922.7027027,-10.26145362854,-55.033203125,-10.2614687,-55.033197,24023.816000000003,544,0.09
239,265561976.75675675,-10.26145362854,-55.033203125,-10.2614687,-55.033197,24023.87,698,0.09
240,265562138.0952381,-10.26145362854,-55.033203125,-10.2614687,-55.03319698623853,24023.847999999998,686,0.09
241,265562248.4848485,-10.26145362854,-55.033203125,-10.2614687,-55.0331969,24023.783,691,0.09324999999999996
242,265562349.0,-10.26145362854,-55.033203125,-10.2614687,-55.0331969,24023.793999999998,508,0.09825000000000014
243,265562448.51485148,-10.26145362854,-55.033203125,-10.2614687,-55.0331969,24023.816000000003,674,0.1
244,265562548.4848485,-10.26145362854,-55.033203125,-10.2614687,-55.0331969,24023.826,530,0.1
245,265562649.0,-10.26145362854,-55.033203125,-10.2614687,-55.03319689134616,24023.814,662,0.1
246,265562748.03921568,-10.26145362854,-55.033203125,-10.2614687,-55.0331968,24023.826,662,0.1
247,265562847.95918366,-10.26145362854,-55.033203125,-10.2614687,-55.0331968,24023.805,623,0.09697115384615371
248,265562948.03921568,-10.26145362854,-55.033203125,-10.2614687,-55.0331968,24023.816000000003,459,0.09216346153846129
249,265563048.45360824,-10.26145362854,-55.033203125,-10.2614687,-55.03319679449542,24023.826,671,0.09274999999999994
250,265563153.76344085,-10.26145362854,-55.033203125,-10.2614687,-55.03319670275229,24023.859,608,0.09774999999999995
251,265563257.57575756,-10.26145362854,-55.033203125,-10.2614687,-55.0331967,24023.805,637,0.1
252,265563353.7037037,-10.26145362854,-55.033203125,-10.26146869579832,-55.03319669579832,24023.859,596,0.1
253,265563449.5049505,-10.26145362854,-55.033203125,-10.261468611764705,-55.03319661176471,24023.772,659,0.09778846153846128
254,265563549.0,-10.26145362854,-55.033203125,-10.2614686,-55.0331966,24023.826,513,0.09298076923076938
255,265563648.0,-10.26145362854,-55.033203125,-10.2614686,-55.0331966,24023.826,654,0.09196808510638298
256,265563753.84615386,-10.26145362854,-55.033203125,-10.2614686,-55.03319650952381,24023.825,549,0.09734042553191498
257,265563853.21100917,-10.26145362854,-55.033203125,-10.2614686,-55.0331965,24023.859,657,0.09242574257425742
258,265563925.78947368,-10.26145362854,-55.033203125,-10.261468518018019,-55.03319641801802,24023.805,479,0.09737623762376249
259,265563978.9473684,-10.26145362854,-55.033203125,-10.2614685,-55.0331964,24023.847999999998,688,0.09782805429864243
260,265564137.5,-10.26145362854,-55.033203125,-10.2614685,-55.0331964,24023.881,627,0.09334841628959273
