0:00:00.028, 0, 0, 0
0:00:00.036, 0, 0, 0
0:00:00.042, 0, 0, 0
0:00:00.043, 0, 0, 0
0:00:00.047, 0, 0, 0
0:00:00.048, 0, 0, 0
0:00:00.049, 0, 0, 0
0:00:00.049, 0, 0, 0
0:00:00.050, 0, 0, 0
0:00:00.051, 0, 0, 0
0:00:00.052, 0, 0, 0
0:00:00.053, 0, 0, 0
0:00:00.054, 0, 0, 0
0:00:00.055, 0, 0, 0
0:00:00.056, 0, 0, 0
0:00:00.057, 0, 0, 0
0:00:00.058, 0, 0, 0
0:00:00.059, 0, 0, 0
0:00:00.060, 0, 0, 0
0:00:00.061, 0, 0, 0
0:00:00.062, 0, 0, 0
0:00:00.063, 0, 0, 0
0:00:00.069, 0, 0, 0
0:00:00.069, 0, 0, 0
0:00:00.070, 0, 0, 0
0:00:00.071, 0, 0, 0
0:00:00.072, 0, 0, 0
0:00:00.074, 0, 0, 0
0:00:00.074, 0, 0, 0
0:00:00.076, 0, 0, 0
0:00:00.077, 0, 0, 0
0:00:00.078, 0, 0, 0
0:00:00.079, 0, 0, 0
0:00:00.080, 0, 0, 0
0:00:00.081, 0, 0, 0
0:00:00.082, 0, 0, 0
0:00:00.082, 0, 0, 0
0:00:00.083, 0, 0, 0
0:00:00.085, 0, 0, 0
0:00:00.086, 0, 0, 0
0:00:00.086, 0, 0, 0
0:00:00.088, 0, 0, 0
0:00:00.093, 0, 0, 0
0:00:00.094, 0, 0, 0
0:00:00.095, 0, 0, 0
0:00:00.096, 0, 0, 0
0:00:00.097, 0, 0, 0
0:00:00.097, 0, 0, 0
0:00:00.098, 0, 0, 0
0:00:00.099, 0, 0, 0
0:00:00.100, 0, 0, 0
0:00:00.102, 0, 0, 0
0:00:00.103, 0, 0, 0
0:00:00.104, 0, 0, 0
0:00:00.104, 0, 0, 0
0:00:00.105, 0, 0, 0
0:00:00.106, 0, 0, 0
0:00:00.107, 0, 0, 0
0:00:00.107, 0, 0, 0
0:00:00.108, 0, 0, 0
0:00:00.108, 0, 0, 0
0:00:00.108, 0, 0, 0
0:00:00.111, 0, 0, 0
0:00:00.111, 0, 0, 0
0:00:00.111, 0, 0, 0
0:00:00.112, 0, 0, 0
0:00:00.112, 0, 0, 0
0:00:00.112, 0, 0, 0
0:00:00.113, 0, 0, 0
0:00:00.113, 0, 0, 0
0:00:00.113, 0, 0, 0
0:00:00.114, 0, 0, 0
0:00:00.114, 0, 0, 0
0:00:00.115, 0, 0, 0
0:00:00.115, 0, 0, 0
0:00:00.115, 0, 0, 0
0:00:00.116, 0, 0, 0
0:00:00.116, 0, 0, 0
0:00:00.116, 0, 0, 0
0:00:00.117, 0, 0, 0
0:00:00.117, 0, 0, 0
0:00:00.118, 0, 0, 0
0:00:00.120, 0, 0, 0
0:00:00.120, 0, 0, 0
0:00:00.121, 0, 0, 0
0:00:00.121, 0, 0, 0
0:00:00.121, 0, 0, 0
0:00:00.126, 0, 0, 0
0:00:00.229, 0, 0, 0
0:00:00.328, 0, 0, 0
0:00:00.429, 0, 0, 0
0:00:00.526, 0, 0, 0
0:00:00.621, 0, 0, 0
0:00:00.720, 0, 0, 0
0:00:00.819, 0, 0, 0
0:00:00.926, 0, 0, 0
0:00:01.026, 0, 0, 0
0:00:01.126, 0, 0, 0
0:00:01.225, 0, 0, 0
0:00:01.328, 0, 0, 0
0:00:01.429, 0, 0, 0
0:00:01.527, 0, 0, 0
0:00:01.686, 0, 0, 0
0:00:01.726, 0, 0, 0
0:00:01.820, 0, 0, 0
0:00:01.920, 0, 0, 0
0:00:02.020, 0, 0, 0
0:00:02.126, 0, 0, 0
0:00:02.223, 0, 0, 0
0:00:02.328, 0, 0, 0
0:00:02.431, 0, 0, 0
0:00:02.527, 0, 0, 0
0:00:02.627, 0, 0, 0
0:00:02.727, 0, 0, 0
0:00:02.826, 0, 0, 0
0:00:02.921, 0, 0, 0
0:00:03.026, 0, 0, 0
0:00:03.126, 0, 0, 0
0:00:03.227, 0, 0, 0
0:00:03.326, 0, 0, 0
0:00:03.428, 0, 0, 0
0:00:03.527, 0, 0, 0
0:00:03.692, 0, 0, 0
0:00:03.729, 0, 0, 0
0:00:03.828, 0, 0, 0
0:00:03.922, 0, 0, 0
0:00:04.027, 0, 0, 0
0:00:04.126, 0, 0, 0
0:00:04.227, 0, 0, 0
0:00:04.327, 0, 0, 0
0:00:04.427, 0, 0, 0
0:00:04.527, 0, 0, 0
0:00:04.626, 0, 0, 0
0:00:04.728, 0, 0, 0
0:00:04.826, 0, 0, 0
0:00:04.920, 0, 0, 0
0:00:05.019, 0, 0, 0
0:00:05.121, 0, 0, 0
0:00:05.221, 0, 0, 0
0:00:05.327, 0, 0, 0
0:00:05.428, 0, 0, 0
0:00:05.527, 0, 0, 0
0:00:05.693, 0, 0, 0
0:00:05.729, 0, 0, 0
0:00:05.827, 0, 0, 0
0:00:05.920, 0, 0, 0
0:00:06.026, 0, 0, 0
0:00:06.126, 0, 0, 0
0:00:06.227, 0, 0, 0
0:00:06.326, 0, 0, 0
0:00:06.428, 0, 0, 0
0:00:06.527, 0, 0, 0
0:00:06.628, 0, 0, 0
0:00:06.719, 0, 0, 0
0:00:06.827, 0, 0, 0
0:00:06.922, 0, 0, 0
0:00:07.020, 0, 0, 0
0:00:07.121, 0, 0, 0
0:00:07.221, 0, 0, 0
0:00:07.326, 0, 0, 0
0:00:07.427, 0, 0, 0
0:00:07.528, 0, 0, 0
0:00:07.693, 0, 0, 0
0:00:07.729, 0, 0, 0
0:00:07.828, 0, 0, 0
0:00:07.928, 0, 0, 0
0:00:08.020, 0, 0, 0
0:00:08.119, 0, 0, 0
0:00:08.222, 0, 0, 0
0:00:08.326, 0, 0, 0
0:00:08.427, 0, 0, 0
0:00:08.526, 0, 0, 0
0:00:08.627, 0, 0, 0
0:00:08.729, 0, 0, 0
0:00:08.827, 0, 0, 0
0:00:08.928, 0, 0, 0
