0:00:00.176, 0.13
0:00:00.310, 0.13
0:00:00.451, 0.12
0:00:00.585, 0.12
0:00:00.722, 0.16
0:00:00.847, 0.16
0:00:00.981, 0.16
0:00:01.106, 0.16
0:00:01.307, 0.15
0:00:01.531, 0.15
0:00:01.707, 0.15
0:00:01.923, 0.14
0:00:02.116, 0.13
0:00:02.316, 0.13
0:00:02.524, 0.13
0:00:02.724, 0.12
0:00:02.732, 0.12
0:00:02.924, 0.13
0:00:03.142, 0.13
0:00:03.350, 0.13
0:00:03.546, 0.12
0:00:03.730, 0.12
0:00:03.955, 0.11
0:00:04.131, 0.11
0:00:04.348, 0.21
0:00:04.548, 0.12
0:00:04.740, 0.12
0:00:04.957, 0.12
0:00:05.163, 0.11
0:00:05.355, 0.11
0:00:05.564, 0.12
0:00:05.772, 0.12
0:00:05.969, 0.05
0:00:05.970, 0.05
0:00:06.170, 0.1
0:00:06.362, 0.1
0:00:06.578, 0.11
0:00:06.772, 0.11
0:00:06.781, 0.11
0:00:06.977, 0.15
0:00:07.169, 0.14
0:00:07.369, 0.1
0:00:07.594, 0.1
0:00:07.778, 0.16
0:00:07.992, 0.15
0:00:08.192, 0.13
0:00:08.193, 0.13
0:00:08.384, 0.13
0:00:08.601, 0.13
0:00:08.802, 0.13
0:00:09.002, 0.13
