0:00:00.161, 0.11
0:00:00.294, 0.19
0:00:00.427, 0.12
0:00:00.563, 0.12
0:00:00.697, 0.12
0:00:00.697, 0.12
0:00:00.830, 0.12
0:00:00.963, 0.11
0:00:00.964, 0.11
0:00:01.097, 0.02
0:00:01.297, 0.11
0:00:01.505, 0.12
0:00:01.709, 0.12
0:00:01.909, 0.13
0:00:02.111, 0.13
0:00:02.310, 0.13
0:00:02.519, 0.12
0:00:02.713, 0.09
0:00:02.914, 0.17
0:00:03.098, 0.15
0:00:03.206, 0.09
0:00:03.306, 0.09
0:00:03.423, 0.1
0:00:03.626, 0.1
0:00:03.826, 0.11
0:00:04.026, 0.11
0:00:04.218, 0.11
0:00:04.226, 0.11
0:00:04.434, 0.11
0:00:04.634, 0.11
0:00:04.862, 0.1
0:00:05.053, 0.1
0:00:05.053, 0.1
0:00:05.236, 0.11
0:00:05.470, 0.11
0:00:05.628, 0.11
0:00:05.737, 0.14
0:00:05.738, 0.14
0:00:05.946, 0.14
0:00:06.138, 0.14
0:00:06.146, 0.14
0:00:06.146, 0.14
0:00:06.338, 0.13
0:00:06.463, 0.05
0:00:06.663, 0.17
0:00:06.880, 0.12
0:00:07.051, 0.12
0:00:07.059, 0.12
0:00:07.276, 0.11
0:00:07.276, 0.11
0:00:07.480, 0.12
0:00:07.680, 0.12
0:00:07.681, 0.12
0:00:07.877, 0.12
0:00:07.886, 0.11
0:00:08.086, 0.09
0:00:08.086, 0.1
0:00:08.300, 0.16
0:00:08.301, 0.16
0:00:08.501, 0.09
0:00:08.684, 0.03
0:00:08.884, 0.04
0:00:09.093, 0.11
0:00:09.301, 0.03
0:00:09.301, 0.03
0:00:09.494, 0.15
0:00:09.703, 0.14
0:00:09.703, 0.14
0:00:09.899, 0.08
0:00:10.108, 0.13
0:00:10.108, 0.19
0:00:10.300, 0.12
0:00:10.512, 0.12
0:00:10.512, 0.12
0:00:10.710, 0.12
0:00:10.912, 0.11
0:00:11.112, 0.13
0:00:11.313, 0.18
0:00:11.521, 0.17
0:00:11.721, 0.11
0:00:11.919, 0.19
0:00:12.126, 0.17
0:00:12.324, 0.1
0:00:12.532, 0.11
0:00:12.533, 0.11
0:00:12.725, 0.22
0:00:12.933, 0.15
0:00:13.133, 0.1
0:00:13.134, 0.11
0:00:13.338, 0.11
0:00:13.538, 0.11
0:00:13.539, 0.11
0:00:13.739, 0.11
0:00:13.943, 0.12
0:00:14.143, 0.12
0:00:14.343, 0.13
0:00:14.544, 0.13
0:00:14.744, 0.13
0:00:14.948, 0.13
0:00:15.148, 0.13
0:00:15.348, 0.12
0:00:15.534, 0.19
0:00:15.651, 0.09
0:00:15.851, 0.1
0:00:16.073, 0.12
0:00:16.253, 0.09
0:00:16.479, 0.16
0:00:16.654, 0.15
0:00:16.871, 0.14
0:00:16.879, 0.14
0:00:17.065, 0.14
0:00:17.265, 0.19
0:00:17.482, 0.13
0:00:17.482, 0.13
0:00:17.682, 0.13
0:00:17.682, 0.12
0:00:17.882, 0.13
0:00:18.081, 0.13
0:00:18.284, 0.13
0:00:18.460, 0.13
0:00:18.593, 0.12
0:00:18.785, 0.12
0:00:18.985, 0.12
0:00:19.193, 0.17
0:00:19.386, 0.12
0:00:19.602, 0.12
0:00:19.610, 0.12
0:00:19.786, 0.12
0:00:20.004, 0.13
0:00:20.004, 0.13
0:00:20.185, 0.13
0:00:20.194, 0.13
0:00:20.194, 0.13
0:00:20.400, 0.12
0:00:20.608, 0.12
0:00:20.809, 0.06
0:00:21.008, 0.18
0:00:21.200, 0.16
0:00:21.413, 0.15
0:00:21.630, 0.21
0:00:21.803, 0.12
0:00:21.910, 0.13
0:00:22.027, 0.24
0:00:22.235, 0.11
0:00:22.419, 0.11
0:00:22.627, 0.12
0:00:22.845, 0.12
0:00:23.032, 0.11
0:00:23.242, 0.11
0:00:23.434, 0.11
0:00:23.634, 0.12
0:00:23.851, 0.09
0:00:24.035, 0.1
0:00:24.143, 0.1
0:00:24.335, 0.11
0:00:24.335, 0.11
0:00:24.544, 0.12
0:00:24.739, 0.12
0:00:24.948, 0.11
0:00:25.157, 0.05
0:00:25.332, 0.06
0:00:25.464, 0.16
0:00:25.472, 0.16
0:00:25.655, 0.15
0:00:25.872, 0.15
0:00:25.873, 0.09
0:00:26.056, 0.08
0:00:26.056, 0.08
0:00:26.273, 0.16
0:00:26.281, 0.15
0:00:26.482, 0.14
0:00:26.682, 0.13
0:00:26.881, 0.18
0:00:27.076, 0.17
0:00:27.284, 0.11
0:00:27.484, 0.11
0:00:27.686, 0.12
0:00:27.887, 0.13
0:00:28.096, 0.13
0:00:28.304, 0.11
0:00:28.304, 0.11
0:00:28.496, 0.16
0:00:28.693, 0.15
0:00:28.910, 0.14
0:00:28.910, 0.14
0:00:29.102, 0.13
0:00:29.303, 0.13
0:00:29.510, 0.13
0:00:29.710, 0.12
0:00:29.910, 0.14
0:00:30.114, 0.13
0:00:30.313, 0.13
0:00:30.524, 0.01
0:00:30.725, 0.15
0:00:30.733, 0.15
0:00:30.922, 0.15
0:00:31.122, 0.14
0:00:31.333, 0.14
0:00:31.525, 0.14
0:00:31.742, 0.21
0:00:31.926, 0.09
0:00:32.151, 0.09
0:00:32.339, 0.17
0:00:32.540, 0.16
0:00:32.766, 0.09
0:00:32.947, 0.09
0:00:33.147, 0.15
0:00:33.356, 0.15
0:00:33.556, 0.13
0:00:33.756, 0.12
0:00:33.956, 0.12
0:00:34.148, 0.12
0:00:34.351, 0.11
0:00:34.351, 0.11
0:00:34.359, 0.11
0:00:34.552, 0.11
0:00:34.559, 0.11
0:00:34.760, 0.11
0:00:34.869, 0.11
0:00:35.074, 0.11
0:00:35.282, 0.11
0:00:35.474, 0.11
0:00:35.683, 0.18
0:00:35.882, 0.08
0:00:36.083, 0.14
0:00:36.291, 0.13
0:00:36.299, 0.13
0:00:36.499, 0.13
0:00:36.500, 0.12
0:00:36.700, 0.12
0:00:36.900, 0.12
0:00:37.108, 0.12
0:00:37.301, 0.11
0:00:37.509, 0.12
0:00:37.726, 0.16
0:00:37.910, 0.15
0:00:37.918, 0.22
0:00:38.126, 0.1
0:00:38.335, 0.09
0:00:38.518, 0.1
0:00:38.720, 0.1
0:00:38.727, 0.1
0:00:38.928, 0.11
0:00:39.120, 0.12
0:00:39.321, 0.12
0:00:39.530, 0.12
0:00:39.747, 0.1
0:00:39.922, 0.1
0:00:40.132, 0.16
0:00:40.332, 0.09
0:00:40.533, 0.17
0:00:40.742, 0.16
0:00:40.942, 0.15
0:00:41.151, 0.1
0:00:41.344, 0.1
0:00:41.527, 0.17
0:00:41.627, 0.11
0:00:41.735, 0.11
0:00:41.736, 0.11
0:00:41.736, 0.11
0:00:41.961, 0.11
0:00:41.961, 0.11
0:00:42.153, 0.11
0:00:42.161, 0.11
0:00:42.353, 0.17
0:00:42.547, 0.11
0:00:42.764, 0.12
0:00:42.954, 0.13
0:00:43.179, 0.13
0:00:43.354, 0.13
0:00:43.554, 0.21
0:00:43.554, 0.21
0:00:43.754, 0.1
0:00:43.971, 0.1
0:00:44.171, 0.11
0:00:44.179, 0.11
0:00:44.363, 0.12
0:00:44.580, 0.11
0:00:44.581, 0.11
0:00:44.764, 0.11
0:00:44.765, 0.11
0:00:44.765, 0.11
0:00:44.973, 0.11
0:00:45.181, 0.11
0:00:45.364, 0.11
0:00:45.481, 0.11
0:00:45.681, 0.11
0:00:45.884, 0.11
0:00:46.084, 0.12
0:00:46.292, 0.19
0:00:46.484, 0.08
0:00:46.702, 0.13
0:00:46.702, 0.13
0:00:46.901, 0.13
0:00:47.085, 0.13
0:00:47.201, 0.13
0:00:47.418, 0.2
0:00:47.585, 0.14
0:00:47.692, 0.14
0:00:47.693, 0.14
0:00:47.909, 0.14
0:00:48.109, 0.11
0:00:48.301, 0.12
0:00:48.301, 0.12
0:00:48.301, 0.12
0:00:48.518, 0.11
0:00:48.704, 0.12
0:00:48.704, 0.12
0:00:48.712, 0.12
0:00:48.905, 0.12
0:00:48.912, 0.12
0:00:49.120, 0.12
0:00:49.320, 0.13
0:00:49.521, 0.12
0:00:49.730, 0.12
0:00:49.913, 0.16
0:00:50.005, 0.15
0:00:50.135, 0.09
0:00:50.332, 0.16
0:00:50.541, 0.16
0:00:50.733, 0.1
0:00:50.939, 0.04
0:00:51.140, 0.1
0:00:51.340, 0.16
0:00:51.540, 0.11
0:00:51.716, 0.15
0:00:51.832, 0.12
0:00:51.840, 0.12
0:00:51.841, 0.12
0:00:52.057, 0.18
0:00:52.065, 0.18
0:00:52.241, 0.18
0:00:52.358, 0.17
0:00:52.542, 0.11
0:00:52.658, 0.11
0:00:52.858, 0.16
0:00:53.064, 0.15
0:00:53.267, 0.1
0:00:53.466, 0.1
0:00:53.674, 0.15
0:00:53.675, 0.15
0:00:53.850, 0.14
0:00:53.950, 0.15
0:00:54.073, 0.14
0:00:54.273, 0.15
0:00:54.473, 0.14
0:00:54.681, 0.19
0:00:54.864, 0.19
0:00:54.865, 0.19
0:00:55.073, 0.12
0:00:55.282, 0.13
0:00:55.490, 0.13
0:00:55.691, 0.13
0:00:55.894, 0.13
0:00:56.094, 0.13
0:00:56.295, 0.08
0:00:56.520, 0.14
0:00:56.528, 0.14
0:00:56.695, 0.14
0:00:56.912, 0.19
0:00:57.104, 0.11
0:00:57.112, 0.11
0:00:57.296, 0.11
0:00:57.514, 0.12
0:00:57.713, 0.12
0:00:57.721, 0.12
0:00:57.904, 0.13
0:00:58.104, 0.13
0:00:58.313, 0.13
0:00:58.515, 0.09
0:00:58.715, 0.1
0:00:58.915, 0.11
0:00:59.123, 0.11
0:00:59.323, 0.17
